tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes,actor,actress,producer
tt2125425,Father's Chair,A Busca,2012,96,"Adventure,Drama,Thriller",nm0609931,"nm0609931,nm0811709",6.7,1621,"nm0609944,nm0239114,nm4857595,nm8064857,nm8578206",nm0510678,"nm0053070,nm1247772"
tt2125435,Beasts of the Southern Wild,Beasts of the Southern Wild,2012,93,"Adventure,Drama,Fantasy",nm1022455,"nm3599054,nm1022455",7.2,86450,"nm4833412,nm3017611,nm3017935,nm4863882,nm4996892","nm4832920,nm4864612,nm2366843,nm4864745,nm3599531","nm1886653,nm1885766,nm3017255"
tt21254598,Cobweb,Geomijip,2023,135,"Comedy,Drama,History",nm0453518,"nm0453518,nm3614132",6.6,2826,"nm0814280,nm2442113,nm0432601,nm3725226","nm1280145,nm9256310,nm3472327,nm1632794,nm1865097,nm9470536",nm0158825
tt2125496,Manslaughter,Doodslag,2012,81,"Crime,Drama,Thriller",nm0474233,"nm4797100,nm0474233,nm0531027,nm4807832",6.7,2498,"nm0531027,nm0774634,nm5038476,nm0024801,nm0887941,nm1493738,nm1158474,nm4807832","nm1232663,nm0331520",
tt2125500,The Last Elvis,El último Elvis,2012,91,"Drama,Music",nm3174584,"nm3174584,nm1481172",7.0,1717,"nm4796490,nm4796490,nm3196782,nm10807909,nm2848802,nm10807905","nm2155527,nm4796463,nm10807907,nm6850016,nm1278769","nm0057735,nm3174584,nm0090120,nm0326512"
tt2125501,"Electric Boogaloo: The Wild, Untold Story of Cannon Films","Electric Boogaloo: The Wild, Untold Story of Cannon Films",2014,106,"Biography,Documentary,History",nm0366867,nm0366867,7.4,6297,,,"nm2023776,nm4254685,nm0711840"
tt2125608,Searching for Sugar Man,Searching for Sugar Man,2012,86,"Biography,Documentary,Music",nm0070594,"nm0070594,nm5220239,nm3402058",8.2,75633,,,"nm0070594,nm1187711"
tt2125653,The House I Live In,The House I Live In,2012,98,"Crime,Documentary",nm0418659,"nm0418659,nm3261459",7.9,5465,,,"nm2014414,nm0418659,nm3261459"
tt2125666,The Queen of Versailles,The Queen of Versailles,2012,100,Documentary,nm1132362,\N,7.1,14000,,,"nm0719491,nm1132362"
tt21260826,Diagnosis: Dissent,Diagnosis: Dissent,2023,119,"Drama,History,Thriller",nm10609804,nm9797585,7.5,983,"nm7223779,nm1579108,nm0836275,nm5013772,nm10823005,nm5643878,nm7826534,nm2339176","nm10486971,nm2257436","nm9766832,nm15249421,nm8828425"
tt21261388,Gargi,Gargi,2022,140,"Drama,Thriller",nm5297965,"nm13549490,nm5297965",8.1,8117,"nm6106360,nm0794478,nm1688033,nm1422741,nm13853498,nm12287305,nm1679054","nm7367695,nm13852911,nm8468959",nm8468959
tt21262240,Mission Raniganj,Mission Raniganj: The Great Bharat Rescue,2023,134,"Action,Biography,Drama",nm4819186,"nm0080171,nm6160290,nm8254778",7.2,20183,"nm0474774,nm0788903,nm0457410,nm3063104,nm0539497,nm1122912,nm0080349,nm0536705","nm4495174,nm9322760","nm1513319,nm0080171,nm5581206,nm1756885"
tt2126403,The Stone Roses: Made of Stone,The Stone Roses: Made of Stone,2013,97,"Documentary,Music",nm0276349,\N,7.2,2855,,,nm0378591
tt21272942,I Was a Stranger,I Was a Stranger,2024,103,Drama,nm4036280,nm4036280,9.3,8431,"nm8284773,nm1082477,nm2865678,nm0548607,nm2942686,nm2178881,nm11620178,nm2759746,nm0000892",nm2316907,"nm4036280,nm3050599,nm8667722,nm2732708"
tt21279122,Remember,Rimembeo,2022,128,"Action,Drama,Thriller",nm7905703,nm7905703,6.8,1887,"nm1520129,nm7632185,nm0661886,nm3362169,nm2175143,nm3403833,nm6934510,nm3789450,nm12599724,nm12203214",,"nm2151556,nm5316431"
tt21281462,Poran,Poran,2022,139,"Crime,Drama,History","nm15176828,nm8906487","nm8906487,nm10048013",7.3,2426,"nm7960887,nm7808089,nm15072992,nm13983043,nm15217628,nm14833307,nm17429489,nm9381537","nm6160575,nm0032572",nm13847504
tt21281774,Bank Robbers: The Last Great Heist,Los Ladrones: La verdadera historia del robo del siglo,2022,109,"Crime,Documentary",nm2256873,"nm1178554,nm8354504",7.0,1592,"nm3804007,nm3804007,nm0507513,nm0507513","nm13115458,nm13115458",nm2254841
tt21282262,Recce 360,Recce 360,2022,108,"Crime,Thriller",nm12429978,nm12429978,6.8,2223,"nm13847784,nm11459761,nm13847785,nm13847786,nm13847787,nm13852582,nm13847789,nm13847790,nm13847791,nm13847792",,nm14193029
tt21282898,Chinas,Chinas,2023,118,Drama,nm0248401,nm0248401,6.8,1115,"nm1944825,nm15186495,nm15355010,nm15355011","nm13847929,nm13847931,nm13847930,nm0914455,nm3660766,nm1989296","nm0248401,nm2952186,nm2134597,nm2224341"
tt21284358,Close Your Eyes,Cerrar los ojos,2023,169,Drama,nm0258977,"nm0258977,nm0311132",7.2,4667,"nm1254805,nm0180580,nm0180580,nm0661118,nm0213766,nm0693493","nm0868479,nm0555296,nm2725254,nm2865013,nm0897845","nm1592437,nm10093621,nm7370231,nm0098153"
tt21288778,Gandhada Gudi,Gandhada Gudi,2022,99,"Adventure,Documentary,Family",nm5943474,"nm5943474,nm2500160",8.9,3038,nm2500160,,nm10411810
tt21289032,Itlu Maredumilli Prajaneekam,Itlu Maredumilli Prajaneekam,2022,122,Drama,nm7811817,nm7811817,6.9,597,"nm7855374,nm1298052,nm6642302,nm15506564,nm5312021,nm3808948,nm14486310,nm9855596","nm6695317,nm12944909",nm9492869
tt21289612,Exodus,Exodus,2025,104,Drama,nm2202026,"nm6306840,nm11498629,nm8937688,nm2202026,nm7189643",7.2,908,"nm7569281,nm3203072,nm10544149,nm10259321,nm13858549,nm6078958","nm8358711,nm13809414,nm13852823,nm5864887","nm11315366,nm6306840"
tt21293272,2037,2037,2022,126,Drama,nm3774018,"nm14619456,nm3774018",6.6,809,nm4643037,"nm12542943,nm13760888,nm1945913,nm1631616,nm9371497,nm3030006,nm2360984",nm11091852
tt21296906,Achena Uttam,Achena Uttam,2022,140,"Biography,Drama",nm13853011,nm13874757,8.3,3221,"nm3392688,nm13853012,nm1024101,nm1384413","nm3372981,nm13853013,nm9933202,nm4857355,nm13853014,nm6114230",
tt2129928,Bones Brigade: An Autobiography,Bones Brigade: An Autobiography,2012,90,"Documentary,Sport",nm0672769,\N,8.0,2871,,,"nm1659331,nm0672769"
tt21301304,Mangalyam,Mangalyam,2022,120,Drama,nm7019609,nm7019609,7.8,518,"nm7019609,nm11959168,nm9898476,nm13931350,nm13830587","nm12119429,nm13931606,nm11962178",nm7019609
tt2130321,West of Memphis,West of Memphis,2012,147,"Crime,Documentary",nm1332844,"nm1332844,nm0573357",7.8,11425,,,"nm1332844,nm4698085,nm0248469,nm0001392"
tt21308470,Jagannatakam,Jagannatakam,2022,161,Drama,nm13857519,nm13857519,7.3,2067,"nm7072217,nm9508320,nm13857655,nm13857520","nm13415133,nm12582066",nm13857521
tt21309170,Chhalla Mud Ke Nahi Aaya,Chhalla Mud Ke Nahi Aya,2022,138,"Drama,Family",nm3760302,"nm3083803,nm4179342",7.7,1126,"nm3760302,nm3594367,nm3792384,nm3245431,nm13910912,nm13910913","nm6293193,nm8741674,nm5201771,nm11040446",nm3760302
tt2131523,Graceland,Graceland,2012,84,"Crime,Thriller",nm1269545,nm1269545,6.6,1728,"nm1851576,nm0167728,nm0209337,nm0586060","nm1799888,nm1323778,nm3648483,nm5634608,nm5634085,nm0274957","nm2452470,nm1646047"
tt2131698,Zaytoun,Zaytoun,2012,110,"Adventure,Drama,Thriller",nm0726954,nm4804212,6.6,1757,"nm0001151,nm2713320,nm2991045,nm2761321,nm0033386,nm0518660,nm4084092,nm2482601","nm0998117,nm0043384","nm0728892,nm1475316,nm1060902"
tt21318724,Eye for an Eye,Mu zhong wu ren,2022,77,"Action,Drama",nm13860512,nm13860512,6.6,992,"nm0874865,nm8169608,nm10992045,nm11346140,nm14123112,nm11722042,nm13887519,nm14123674","nm10854354,nm13718083",nm5597395
tt2132405,Spellbound,O-ssak-han yeon-ae,2011,114,"Comedy,Fantasy,Horror",nm1672163,nm1672163,6.8,3875,"nm2523105,nm1059148,nm3725226,nm11476620","nm1162030,nm2613190,nm3011544,nm3746857,nm3789343,nm2498694","nm8694244,nm7187469"
tt21328202,Rangoli,Rangoli,2023,130,"Drama,Family",nm11477909,nm11477909,7.3,1485,"nm12285330,nm13866991,nm4533261,nm10092392,nm9383356,nm15565705","nm11681211,nm15173201,nm15168527,nm15565704","nm14614154,nm14614153"
tt2133191,Beautiful,Beautiful,2011,120,"Biography,Drama,Family",nm1335378,nm1792604,7.5,1057,"nm1548005,nm6697627,nm1334389,nm10695085,nm3440285,nm1792604,nm0579771,nm0611481","nm1267637,nm1722996",nm5422596
tt2133196,Born to Be Blue,Born to Be Blue,2015,97,"Biography,Drama,Music",nm1519253,"nm1519253,nm2858400",6.8,9673,"nm0000160,nm0719678,nm0621176,nm0565569,nm0504683,nm0113983,nm0359322,nm0621348","nm0252238,nm0252238,nm0337945","nm1519253,nm0267695,nm0427314,nm0780655"
tt21332486,Not Just a Girl,Not Just a Girl,2022,88,"Biography,Documentary,Music",nm2287444,\N,7.1,1658,,,"nm2287444,nm8944729,nm2553226"
tt2133312,Royal Bengal Rahasya,Royal Bengal Rahasya,2011,106,"Adventure,Thriller",nm0712994,"nm0712994,nm0006249",7.4,1526,"nm0149837,nm3386945,nm1393136,nm4806909,nm3056725,nm0154118,nm1569756,nm4664829,nm4911001",nm0159535,
tt21338696,Vinaro Bhagyamu Vishnu Katha,Vinaro Bhagyamu Vishnu Katha,2023,138,"Comedy,Drama,Romance",nm13866761,nm13866761,6.7,3028,"nm10954569,nm1302330,nm17882967,nm13055246,nm4204921,nm9855558,nm10618945","nm10592607,nm12763241,nm10400348",nm4384162
tt2134092,The Extraordinary Voyage,Le voyage extraordinaire,2011,80,Documentary,"nm1000499,nm1624641","nm1000499,nm1624641,nm2212508",7.4,519,,,
tt21342370,The Girls Are Alright,Las chicas están bien,2023,85,Drama,nm3188127,nm3188127,6.6,835,nm4859949,"nm1036659,nm1354955,nm13602686,nm10662997,nm3188127,nm15209454,nm15209455","nm2141875,nm0343903"
tt21342838,Bones of Crows,Bones of Crows,2022,124,Drama,nm1837961,nm1837961,6.8,741,"nm7591883,nm0320721,nm1047913","nm5065913,nm0888468,nm9447283,nm0861969,nm0561114,nm2313209,nm4446254","nm1837961,nm1121230,nm0352980"
tt21348598,A Real Job,Un métier sérieux,2023,100,"Comedy,Drama",nm1662707,nm1662707,6.6,2110,"nm3228320,nm0167388,nm4473893,nm0099521,nm8692750,nm3224532","nm2864046,nm2650819,nm11436471,nm12426643","nm0056766,nm1555768"
tt21357600,Bombay,Bombay,2025,135,Action,nm9978220,nm9978220,6.9,1213,"nm3977986,nm6383559,nm9450833,nm1871935,nm1298241,nm2234698,nm9686199","nm0214358,nm10485836,nm9339260",nm9978221
tt21361340,Month of Madhu,Month of Madhu,2023,140,"Drama,Romance",nm11655505,nm11655505,6.8,2546,"nm5194813,nm7337648,nm13875965,nm13875965,nm9544396,nm10566268","nm3763970,nm11517084,nm10453053,nm1251463,nm12897224",nm11655507
tt21364552,The Roundup: No Way Out,Beomjoidosi 3,2023,105,"Action,Crime,Thriller",nm4037204,nm15575844,6.6,8075,"nm3011350,nm3789806,nm1328568,nm9541536,nm4026821,nm12469140,nm12791105,nm10914711,nm3242530",nm5900671,"nm3011350,nm3763301"
tt2136956,Gorosthane Sabdhan,Gorosthane Sabdhan,2010,100,"Crime,Mystery",nm0712994,"nm0712994,nm0006249",6.9,749,"nm0149837,nm3386945,nm1393136,nm4822562,nm0025627,nm4822128,nm3437506,nm0052329,nm4822825,nm4822828",,nm3370467
tt21371218,Kalaga Thalaivan,Kalagathalaivan,2022,141,"Action,Crime,Drama",nm5099464,nm5099464,6.7,1592,"nm11534124,nm7796389,nm5296909,nm6916923,nm1617185,nm3561350","nm8490426,nm3612256,nm11689048,nm12769988",nm3561350
tt21372280,Autobiography,Autobiography,2022,115,"Drama,Mystery,Thriller",nm8267846,nm8267846,7.1,901,"nm9103080,nm1195722,nm11649940,nm5120794,nm9321613,nm1059365,nm11658683,nm14399214,nm14399209,nm14399210",,nm8431575
tt2137267,All.I.Can.,All.I.Can.,2012,76,"Documentary,Sport","nm4871298,nm4870743,nm0041503",nm4870743,7.8,813,,,"nm4871298,nm4871245"
tt21374850,All the Beauty and the Bloodshed,All the Beauty and the Bloodshed,2022,113,"Documentary,History",nm0688636,\N,7.5,9031,,,"nm0314971,nm0325667,nm3707417,nm0529092"
tt21375082,Christmas in Maple Hills,Christmas in Maple Hills,2023,86,Romance,nm5028410,nm10591316,6.8,685,"nm4785386,nm0413263,nm1791004,nm7069932,nm2337465","nm3577098,nm6334099,nm8767078,nm4523607,nm5734680",nm5078800
tt21376900,Bobi Wine: The People's President,Bobi Wine: The People's President,2022,113,Documentary,"nm8400181,nm14109806",nm14109806,7.1,1949,,,"nm0061557,nm14109806"
tt21376908,Nuclear Now,Nuclear Now,2022,105,Documentary,nm0000231,"nm13415543,nm0000231",7.2,1108,,,"nm7740103,nm0837875,nm0934049"
tt21378744,World War III,Jang-e jahani sevom,2022,117,"Adventure,Crime,Drama",nm1982933,"nm1982933,nm8696537,nm1011363",7.1,4198,"nm1426188,nm13113476,nm12122024,nm12526815,nm14987537,nm14987538,nm7198813,nm13223783","nm10814208,nm5781340",nm1982933
tt21378968,Trenque Lauquen,Trenque Lauquen,2022,262,"Drama,Mystery,Thriller",nm1296673,"nm1296673,nm3887345",7.3,1584,"nm3876193,nm1041596,nm0415926,nm14855389,nm5803787","nm3887345,nm3082102,nm2009338,nm2568657,nm0515786","nm3876193,nm6914724"
tt21382430,Sergio Leone: The Man Who Invented America,Sergio Leone - L'italiano che inventò l'America,2022,107,Documentary,nm6096597,\N,7.6,1096,,,nm4190510
tt21398196,Siya,Siya,2022,117,"Crime,Drama",nm5712184,"nm14045953,nm14041839,nm14048432,nm7013289",7.4,6616,"nm10754907,nm13873530,nm9431036,nm11004104,nm7141945,nm14105751,nm14050559","nm15698147,nm11048591,nm8166337",nm5688066
tt2139843,Electrick Children,Electrick Children,2012,96,Drama,nm3275942,nm3275942,6.7,6426,"nm0014582,nm0000708,nm6950816,nm5040491,nm8428361,nm0191412,nm0024511","nm3400186,nm0914475,nm3400252","nm4055424,nm3987974"
tt2139881,Long Shot,Long Shot,2019,125,"Comedy,Romance",nm1349522,"nm1003839,nm2176283",6.8,127438,"nm0736622,nm6578009,nm2201027,nm0644022,nm0785227,nm1320827,nm1941571,nm0002907","nm0000234,nm2053085","nm0228690,nm1698571,nm1461537,nm0736622"
tt2139919,Gimme the Loot,Gimme the Loot,2012,81,"Comedy,Crime,Drama",nm1383301,nm1383301,6.6,2641,"nm3405100,nm3678886,nm5581881,nm3407667,nm5579805,nm2253720,nm5583198,nm3689337","nm1680184,nm4316387","nm3176063,nm3964659,nm2792768"
tt2140039,Josh,Josh,2013,104,"Crime,Drama,Mystery",nm2694154,"nm2694154,nm4839588",7.0,1098,"nm1481765,nm3500714,nm4840371,nm4839371,nm3158813,nm2563968","nm4141097,nm4840285,nm4816520,nm4839794","nm2694154,nm1684437"
tt2140203,Wolf Children,Ôkami kodomo no Ame to Yuki,2012,117,"Animation,Drama,Family",nm0396074,"nm0396074,nm0645766",8.1,53607,"nm0651534,nm3945747,nm4504849,nm4733017,nm0620235,nm0645634","nm0594497,nm4429739,nm3225064,nm0370677","nm3675414,nm2510203,nm3823482"
tt2140373,Saving Mr. Banks,Saving Mr. Banks,2013,125,"Biography,Comedy,Drama",nm0359387,"nm0545150,nm0810055",7.5,174478,"nm0000158,nm0268199,nm0316079,nm0925966,nm1145983,nm0005403","nm0000668,nm4003520,nm2235721,nm5339265","nm1503097,nm0654077,nm0828130"
tt2140381,Bald Mountain,Serra Pelada,2013,120,"Action,Crime,Drama",nm1104944,"nm1104944,nm2183022",7.0,1924,"nm0609944,nm0618690,nm4916455,nm0028067,nm2131960,nm6320498,nm6203022","nm2410851,nm2981006","nm0023207,nm1104944,nm3810517,nm1466071"
tt2140465,Tanu Weds Manu Returns,Tanu Weds Manu Returns,2015,128,"Comedy,Drama,Romance",nm2399862,nm2402576,7.6,30474,"nm0534856,nm7446760,nm0792116,nm1795232,nm1144611,nm4269474,nm0348490","nm2144007,nm2144007,nm3283923,nm1106067","nm2602251,nm2399862"
tt2140479,The Accountant,The Accountant,2016,128,"Action,Crime,Drama",nm0640334,nm4057793,7.3,387302,"nm0000255,nm0799777,nm1256532,nm0001787,nm0001475,nm0880820","nm0447695,nm1870963,nm0005443,nm2226071","nm1987578,nm0931251"
tt21404804,Walk Up,Tab,2022,97,Drama,nm0393254,nm0393254,6.8,799,"nm1040587,nm11317916","nm0497383,nm1022228,nm12358904,nm12358906",nm0393254
tt21407016,Carbon,Carbon,2022,103,"Comedy,Drama",nm5665471,nm9679750,7.7,985,"nm11182832,nm7816532,nm4114985,nm7959037,nm4022017,nm7283948,nm10175997,nm13894127,nm9629426",nm11398463,"nm5665471,nm6626245,nm10705327,nm8022181"
tt21412402,A Hundred Sundays,Cento domeniche,2023,94,Drama,nm0016263,"nm0016263,nm4050526",6.8,1183,"nm0016263,nm14558411,nm6854924,nm0207731,nm0231888","nm3172972,nm6133252,nm0147582,nm9880676,nm4745723","nm0214763,nm15516332,nm6249939"
tt21419928,Let's Meet,Let's Meet,2025,103,Romance,nm1618917,"nm0015457,nm1618917",6.7,5467,"nm4858207,nm14598232,nm10529133,nm12186835,nm14059156,nm9788639","nm9827340,nm7025742,nm9638245",nm9216110
tt2142055,Xingu,Xingu,2011,102,"Action,Adventure,Biography",nm0357463,"nm0811709,nm1155957,nm0357463",7.1,2002,"nm1896873,nm0131246,nm0087794,nm4817344,nm4817335,nm4818002,nm4818049,nm4817999,nm1137130",nm1382817,"nm0053070,nm1247772,nm0576987"
tt2142797,The Kirishima Thing,"Kirishima, bukatsu yamerutteyo",2012,103,Drama,nm2469894,"nm4818694,nm1937314,nm2469894",7.2,2746,"nm1126340,nm4818678,nm1822437,nm4514363,nm4064242","nm1169797,nm1797214,nm3278781,nm4818655,nm3640154","nm5145008,nm3104382,nm2228062"
tt2142889,Sinivalkoinen valhe,Sinivalkoinen valhe,2012,119,"Documentary,Sport",nm0356867,"nm2833835,nm0356867,nm5297712",7.3,521,,,nm0356867
tt21434882,Taximetristi,Taximetristi,2023,97,"Comedy,Drama",nm6518715,"nm2483961,nm6518715",7.0,3809,"nm4052104,nm3522059,nm0890632,nm3896604,nm10568136","nm2651061,nm1574827,nm8727946,nm1715144,nm7348187","nm3089694,nm6518715"
tt21438352,Is That Black Enough for You?!?,Is That Black Enough for You?!?,2022,135,"Documentary,History",nm0593314,nm0593314,7.3,1688,nm0593314,,"nm0000399,nm2773860,nm1276349,nm0001752"
tt21439528,The Volcano: Rescue from Whakaari,The Volcano: Rescue from Whakaari,2022,98,Documentary,nm0448311,"nm1766774,nm1440950",7.4,9383,,,"nm1766774,nm0077136,nm1440950,nm0448311"
tt21440560,Viking,Viking,2022,104,"Comedy,Drama,Sci-Fi",nm0480894,"nm4486018,nm0480894",6.8,942,"nm1417692,nm4407744,nm0396507,nm0676582,nm1717085","nm3051898,nm10367357,nm0105450,nm2058809,nm1799634","nm0246404,nm0566919"
tt21440780,How to Blow Up a Pipeline,How to Blow Up a Pipeline,2022,104,"Action,Crime,Drama",nm3771823,"nm2821733,nm9814733,nm3771823,nm13762987,nm7650815",6.9,12042,"nm4965072,nm5569442,nm3851090,nm1621032","nm2821733,nm8109082,nm7603745,nm11123883,nm0065942,nm9239740","nm2821733,nm13916640,nm3771823,nm11630650"
tt21445686,Batman: The Long Halloween,Batman: The Long Halloween,2021,168,"Action,Animation,Crime",nm3413990,"nm2004812,nm0517188,nm1348219",7.5,3786,"nm0010075,nm0010075,nm2642131,nm1601080,nm2810287,nm2810287,nm0235960,nm0235960,nm0241885,nm0336644,nm8133761","nm5389637,nm1325233","nm0471172,nm0603408"
tt21451014,Unicorns,Unicorns,2023,119,"Drama,Romance","nm2260751,nm2353331",nm2353331,7.3,1576,"nm5228887,nm10785742,nm10785742,nm1941497,nm16179203,nm8075744,nm0204664,nm15175680","nm13570901,nm9526220,nm15274966","nm3179563,nm0688361,nm1488027,nm0744907"
tt21451264,Moment of Contact,Moment of Contact,2022,108,Documentary,nm2276454,"nm17805629,nm0289040",7.1,2656,,,nm10755134
tt21454134,The Bikeriders,The Bikeriders,2023,116,"Crime,Drama",nm2158772,"nm2158772,nm1490770",6.6,74394,"nm2581521,nm0362766,nm0788335,nm4576311,nm2933542,nm0380632,nm3354041,nm1710309,nm3194762",nm3069650,"nm0338320,nm2271939,nm0586969"
tt2145703,Never Alone,Ei koskaan yksin,2024,85,"Drama,History,War",nm0405605,"nm0405605,nm0439640,nm17344519",6.9,611,"nm0899476,nm9364663,nm13454870,nm4809931,nm0758672,nm0617883,nm0718734,nm2196693","nm9244453,nm0401308",nm0559070
tt2145803,Mouna Guru,Mouna Guru,2011,153,"Action,Thriller",nm1421683,nm1421683,7.8,998,"nm4650730,nm3682633,nm4820944,nm2571593,nm4820729,nm4820548,nm4821465","nm4710376,nm1428808,nm4261031",nm4820503
tt2145874,97% Owned,97% Owned,2012,104,Documentary,nm4008741,"nm4001896,nm4008741",7.6,766,,,nm4001896
tt2146836,Diamond Necklace,Diamond Necklace,2012,157,"Drama,Romance",nm0430485,nm1436180,7.2,2213,"nm1335704,nm0820208,nm11245181,nm4975518,nm2566797","nm1728860,nm5573564,nm4920833,nm0737513,nm0837797","nm0430485,nm5801292"
tt2146960,Vazhakku Enn 18/9,Vazhakku Enn 18/9,2012,124,"Crime,Drama,Thriller",nm1475260,nm1475260,8.2,2467,"nm5036793,nm5036684,nm5042878,nm5042969,nm5043165,nm6903260","nm5043571,nm5043023,nm5043319,nm5042848","nm4818324,nm1416190,nm0780098"
tt2147134,56 Up,56 Up,2012,144,"Biography,Documentary","nm0000776,nm0021975",\N,7.9,2602,,,"nm0000776,nm0507047"
tt2147550,Life Is Not for Cowards,Das Leben ist nichts für Feiglinge,2012,98,Drama,nm1839743,nm3036348,6.7,782,"nm0617852,nm1035643,nm2518296,nm1568829,nm0375506","nm3002243,nm0774883,nm2043211,nm0820048,nm0677899",nm0248552
tt21477618,Mortal Kombat Legends: Snow Blind,Mortal Kombat Legends: Snow Blind,2021,82,"Action,Adventure,Animation",nm3262328,"nm4287835,nm0095460,nm0864880",6.7,4589,"nm3254274,nm0920992,nm2995162,nm0523180,nm1365137,nm1365137,nm1142722,nm3646112","nm0599019,nm1057696,nm0933281","nm0471172,nm3262328"
tt21482312,Hesitation Wound,Tereddüt Çizgisi,2023,84,Drama,nm8847265,nm8847265,6.6,1757,"nm8188972,nm2414404,nm9311743,nm9473376,nm11903013,nm6968044,nm3318556","nm1754427,nm9473365,nm4662725","nm1202830,nm8847265,nm2265658"
tt2148945,Empire of Dust,Empire of Dust,2011,77,Documentary,nm2098628,nm2098628,7.3,855,,,nm1494530
tt2149107,Radio Wars,Radio Wars,2012,97,"Biography,Documentary,History",nm1329356,"nm4824162,nm1329356,nm4823875",8.2,549,,,"nm3576609,nm3512435,nm4823683,nm4824144"
tt2149190,Camp 14: Total Control Zone,Camp 14: Total Control Zone,2012,106,"Biography,Documentary",nm1475981,\N,7.4,1192,nm0225944,,nm0257739
tt2150209,My Grandfather's People,Dedemin Insanlari,2011,126,"Comedy,Drama,Family",nm1463981,nm1463981,8.0,11951,"nm1002038,nm1625669,nm0019338,nm2415920,nm4899930","nm1759893,nm4236495,nm0406157,nm0408861,nm1759326","nm0644858,nm4825086,nm1754588"
tt2151915,A Story of Yonosuke,Yokomichi Yonosuke,2012,160,Drama,nm3255587,"nm2398252,nm3398768",7.6,2469,"nm0475165,nm1687017,nm1257423,nm0033152,nm1504747","nm0411683,nm1973760,nm0948263,nm3110389,nm1898396","nm2499999,nm6229082"
tt2152198,The Pervert's Guide to Ideology,The Pervert's Guide to Ideology,2012,136,Documentary,nm0276400,nm1670978,7.6,7821,,,"nm0276400,nm1545093,nm1133135,nm1034914"
